id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z13bf3wp5rzve5eej23zybyodpi2tbelh,alan ernesto morales esquer,15 hours ago,1462558985808,Amm mm doctor goku is already a thing :/ he has a mustache Seriously im not joking xD look it up,0,false,0,,,,,,
z13osfk5jtvrhnyta22rjnwqopntybcgs04,Giselle2371,15 hours ago (edited),1462558985809,"Bardock will be so proud of Goku in his few mistakes in the surgery. After all, (His father was a brilliant scientist) or Surgeon xD",0,false,0,,,,,,
z123zz1r3oy0zle4w04cjrtwyrv1g3ww25k,HeWhoWatchesYouShower,15 hours ago,1462558985810,How many times were the dragon balls used for this video? That's a complete misuse of their power Goku.,0,true,1,,,,,,
,,,,,,,,z123zz1r3oy0zle4w04cjrtwyrv1g3ww25k.1462504417074966,legomaniac213,15 hours ago,1462558986626,+HeWhoWatchesYouShower Looks like Shenron is gonna get another restraining order for Christmas!,0
z13bstswttz0cmmskkmkuxcqpmvtgvmc1,Victoria Schmahl (butterangel90),15 hours ago,1462558985811,sometimes I feel bad for Gohan....,0,false,0,,,,,,
z12jw1phpzqje1weg230dp35juuswv4vw,Dave Asher,15 hours ago,1462558985812,"6:18 No ""well, it's time to get the dragon balls again"" joke there? ;D Disappointed.",1,true,1,,,,,,
,,,,,,,,z12jw1phpzqje1weg230dp35juuswv4vw.1462506896537999,Orchestra Of Ruin,14 hours ago,1462558986905,+Dave Asher It's the cell arc. There are no Dragon Balls.,4
z13oxfly4qigcx5xm04cdjurkvfge11pqp40k,Edgar Alejo,15 hours ago,1462558985812,"There's actually a series called Dr. Goku. It is in Spanish, the voice acting also resembles the official latin american dub.",1,false,0,,,,,,
z12gcpbwgp2kc1r3522qvjvxvrzpgjkbu04,galdaius107,15 hours ago,1462558985813,One of the best ones yet,0,false,0,,,,,,
z132x5nhjyr4wlrrn04cgxhi3rv0sd3z4c4,Luke Nunya,15 hours ago,1462558985814,I REALLY want a Gohan plays.,3,false,0,,,,,,
z12avnmbqnnyshrzr04cirwqnk3mifd4tvg0k,Rafael Musseb,15 hours ago,1462558985814,"For me, the funniest part is when Dr. Goku ""brutally murdered a patient in a mere 52.17 seconds.""",0,false,0,,,,,,
